transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
3394,1022,2047,5051.82,2023-01-01 00:56:33,1,MasterCard,City-37,Retail,68,Purchase at Merchant-2047
3395,1011,2055,4638.96,2023-01-01 00:56:34,1,Visa,City-16,Restaurant,26,Purchase at Merchant-2055
3396,1064,2024,7524.04,2023-01-01 00:56:35,0,MasterCard,City-11,Retail,69,Purchase at Merchant-2024
3397,1056,2069,5790.17,2023-01-01 00:56:36,1,American Express,City-8,Online Shopping,49,Purchase at Merchant-2069
3398,1083,2035,9990.49,2023-01-01 00:56:37,1,MasterCard,City-48,Gas Station,61,Purchase at Merchant-2035
3399,1043,2014,9302.85,2023-01-01 00:56:38,1,Discover,City-37,Restaurant,31,Purchase at Merchant-2014
3400,1073,2057,4776.59,2023-01-01 00:56:39,1,MasterCard,City-22,Groceries,22,Purchase at Merchant-2057
3401,1013,2085,6357.53,2023-01-01 00:56:40,1,Visa,City-25,Restaurant,51,Purchase at Merchant-2085
3402,1068,2057,2678.67,2023-01-01 00:56:41,0,Discover,City-47,Online Shopping,53,Purchase at Merchant-2057
3403,1006,2021,5892.53,2023-01-01 00:56:42,0,American Express,City-40,Retail,54,Purchase at Merchant-2021
3404,1030,2018,2301.08,2023-01-01 00:56:43,1,American Express,City-13,Gas Station,49,Purchase at Merchant-2018
3405,1028,2046,1187.96,2023-01-01 00:56:44,1,American Express,City-12,Gas Station,20,Purchase at Merchant-2046
3406,1089,2096,9048.17,2023-01-01 00:56:45,0,Visa,City-4,Gas Station,45,Purchase at Merchant-2096
3407,1073,2056,893.49,2023-01-01 00:56:46,1,MasterCard,City-24,Gas Station,21,Purchase at Merchant-2056
3408,1061,2001,5813.94,2023-01-01 00:56:47,1,Discover,City-47,Restaurant,37,Purchase at Merchant-2001
3409,1035,2046,1133.81,2023-01-01 00:56:48,1,Visa,City-1,Gas Station,35,Purchase at Merchant-2046
3410,1006,2091,4277.23,2023-01-01 00:56:49,0,MasterCard,City-28,Groceries,42,Purchase at Merchant-2091
3411,1010,2026,4948.61,2023-01-01 00:56:50,0,Visa,City-47,Travel,27,Purchase at Merchant-2026
3412,1088,2015,5522.96,2023-01-01 00:56:51,1,MasterCard,City-23,Retail,19,Purchase at Merchant-2015
3413,1036,2025,2488.63,2023-01-01 00:56:52,0,MasterCard,City-3,Gas Station,31,Purchase at Merchant-2025
3414,1070,2037,4880.19,2023-01-01 00:56:53,0,Visa,City-26,Restaurant,46,Purchase at Merchant-2037
3415,1073,2006,6745.18,2023-01-01 00:56:54,0,American Express,City-37,Retail,36,Purchase at Merchant-2006
3416,1085,2018,8086.71,2023-01-01 00:56:55,0,Discover,City-25,Restaurant,36,Purchase at Merchant-2018
3417,1005,2051,5536.58,2023-01-01 00:56:56,0,American Express,City-41,Retail,64,Purchase at Merchant-2051
3418,1023,2054,2249.07,2023-01-01 00:56:57,1,Discover,City-8,Groceries,40,Purchase at Merchant-2054
3419,1041,2096,7231.42,2023-01-01 00:56:58,1,American Express,City-44,Groceries,48,Purchase at Merchant-2096
3420,1003,2043,3546.89,2023-01-01 00:56:59,1,Discover,City-47,Travel,22,Purchase at Merchant-2043
3421,1027,2005,7792.52,2023-01-01 00:57:00,1,Visa,City-50,Gas Station,54,Purchase at Merchant-2005
3422,1076,2021,4607.79,2023-01-01 00:57:01,1,Discover,City-22,Online Shopping,57,Purchase at Merchant-2021
3423,1019,2086,7980.66,2023-01-01 00:57:02,1,Discover,City-35,Online Shopping,22,Purchase at Merchant-2086
3424,1097,2026,8050.07,2023-01-01 00:57:03,1,American Express,City-34,Retail,60,Purchase at Merchant-2026
3425,1092,2062,6703.58,2023-01-01 00:57:04,0,Discover,City-17,Retail,45,Purchase at Merchant-2062
3426,1051,2086,3987.6,2023-01-01 00:57:05,0,Visa,City-18,Gas Station,61,Purchase at Merchant-2086
3427,1010,2035,2935.57,2023-01-01 00:57:06,1,MasterCard,City-43,Gas Station,48,Purchase at Merchant-2035
3428,1039,2016,461.22,2023-01-01 00:57:07,1,Visa,City-23,Gas Station,30,Purchase at Merchant-2016
3429,1021,2054,6051.42,2023-01-01 00:57:08,0,American Express,City-9,Travel,36,Purchase at Merchant-2054
3430,1073,2063,4222.11,2023-01-01 00:57:09,1,American Express,City-14,Online Shopping,62,Purchase at Merchant-2063
3431,1031,2071,6400.14,2023-01-01 00:57:10,1,Visa,City-26,Travel,27,Purchase at Merchant-2071
3432,1073,2064,8352.52,2023-01-01 00:57:11,0,American Express,City-17,Restaurant,58,Purchase at Merchant-2064
3433,1050,2088,3769.38,2023-01-01 00:57:12,0,MasterCard,City-38,Gas Station,22,Purchase at Merchant-2088
3434,1087,2092,5472.52,2023-01-01 00:57:13,0,Discover,City-17,Restaurant,34,Purchase at Merchant-2092
3435,1070,2017,7206.35,2023-01-01 00:57:14,1,American Express,City-5,Retail,27,Purchase at Merchant-2017
3436,1043,2042,9356.21,2023-01-01 00:57:15,1,Visa,City-7,Retail,23,Purchase at Merchant-2042
3437,1050,2097,4298.79,2023-01-01 00:57:16,0,Discover,City-48,Online Shopping,24,Purchase at Merchant-2097
3438,1097,2098,2663.79,2023-01-01 00:57:17,1,American Express,City-2,Retail,35,Purchase at Merchant-2098
3439,1095,2100,5121.89,2023-01-01 00:57:18,1,American Express,City-3,Restaurant,19,Purchase at Merchant-2100
3440,1018,2052,1525.38,2023-01-01 00:57:19,0,Visa,City-44,Gas Station,47,Purchase at Merchant-2052
3441,1089,2065,4445.02,2023-01-01 00:57:20,1,Discover,City-11,Retail,59,Purchase at Merchant-2065
3442,1093,2093,1537.96,2023-01-01 00:57:21,0,MasterCard,City-3,Groceries,53,Purchase at Merchant-2093
3443,1011,2095,3386.8,2023-01-01 00:57:22,1,American Express,City-35,Online Shopping,67,Purchase at Merchant-2095
3444,1065,2050,3865.49,2023-01-01 00:57:23,1,MasterCard,City-37,Restaurant,22,Purchase at Merchant-2050
3445,1096,2017,1606.47,2023-01-01 00:57:24,1,MasterCard,City-25,Gas Station,32,Purchase at Merchant-2017
3446,1045,2015,9334.84,2023-01-01 00:57:25,1,MasterCard,City-32,Travel,45,Purchase at Merchant-2015
3447,1007,2014,5804.17,2023-01-01 00:57:26,1,MasterCard,City-26,Online Shopping,60,Purchase at Merchant-2014
3448,1013,2003,2439.15,2023-01-01 00:57:27,0,Visa,City-48,Groceries,42,Purchase at Merchant-2003
3449,1056,2017,6306.86,2023-01-01 00:57:28,0,Discover,City-3,Online Shopping,70,Purchase at Merchant-2017
3450,1030,2020,2759.42,2023-01-01 00:57:29,0,MasterCard,City-20,Groceries,37,Purchase at Merchant-2020
3451,1010,2045,5471.65,2023-01-01 00:57:30,0,American Express,City-4,Travel,56,Purchase at Merchant-2045
3452,1044,2065,13.43,2023-01-01 00:57:31,1,Discover,City-27,Restaurant,26,Purchase at Merchant-2065
3453,1078,2002,9676.94,2023-01-01 00:57:32,1,Discover,City-10,Gas Station,70,Purchase at Merchant-2002
3454,1099,2099,9601.94,2023-01-01 00:57:33,1,American Express,City-16,Travel,55,Purchase at Merchant-2099
3455,1079,2088,7788.87,2023-01-01 00:57:34,1,Visa,City-12,Travel,18,Purchase at Merchant-2088
3456,1077,2031,2666.52,2023-01-01 00:57:35,1,MasterCard,City-7,Retail,49,Purchase at Merchant-2031
3457,1051,2007,4007.3,2023-01-01 00:57:36,1,Discover,City-24,Retail,21,Purchase at Merchant-2007
3458,1100,2087,6969.91,2023-01-01 00:57:37,1,Visa,City-8,Groceries,30,Purchase at Merchant-2087
3459,1042,2044,2287.24,2023-01-01 00:57:38,1,MasterCard,City-45,Restaurant,51,Purchase at Merchant-2044
3460,1004,2055,420.47,2023-01-01 00:57:39,1,American Express,City-30,Gas Station,69,Purchase at Merchant-2055
3461,1082,2077,4364.72,2023-01-01 00:57:40,1,American Express,City-21,Gas Station,32,Purchase at Merchant-2077
3462,1035,2095,9850.27,2023-01-01 00:57:41,1,Discover,City-8,Online Shopping,54,Purchase at Merchant-2095
3463,1058,2002,3957.93,2023-01-01 00:57:42,0,American Express,City-39,Gas Station,36,Purchase at Merchant-2002
3464,1063,2056,1521.87,2023-01-01 00:57:43,1,American Express,City-25,Restaurant,29,Purchase at Merchant-2056
3465,1030,2062,9875.36,2023-01-01 00:57:44,0,Discover,City-31,Gas Station,47,Purchase at Merchant-2062
3466,1046,2038,5276.82,2023-01-01 00:57:45,0,Visa,City-38,Travel,25,Purchase at Merchant-2038
3467,1071,2037,6023.41,2023-01-01 00:57:46,1,Visa,City-12,Groceries,65,Purchase at Merchant-2037
3468,1049,2063,690.82,2023-01-01 00:57:47,0,American Express,City-37,Restaurant,32,Purchase at Merchant-2063
3469,1056,2011,230.33,2023-01-01 00:57:48,1,MasterCard,City-27,Groceries,64,Purchase at Merchant-2011
3470,1024,2098,8331.88,2023-01-01 00:57:49,1,MasterCard,City-2,Travel,34,Purchase at Merchant-2098
3471,1088,2055,900.93,2023-01-01 00:57:50,1,American Express,City-22,Groceries,27,Purchase at Merchant-2055
3472,1075,2032,747.79,2023-01-01 00:57:51,0,Visa,City-34,Gas Station,37,Purchase at Merchant-2032
3473,1085,2080,9987.12,2023-01-01 00:57:52,0,MasterCard,City-28,Travel,49,Purchase at Merchant-2080
3474,1049,2020,1138.33,2023-01-01 00:57:53,0,American Express,City-23,Travel,21,Purchase at Merchant-2020
3475,1011,2094,8961.64,2023-01-01 00:57:54,1,American Express,City-15,Online Shopping,44,Purchase at Merchant-2094
3476,1099,2066,9942.27,2023-01-01 00:57:55,1,American Express,City-6,Gas Station,60,Purchase at Merchant-2066
3477,1080,2024,2490.37,2023-01-01 00:57:56,1,MasterCard,City-18,Travel,37,Purchase at Merchant-2024
3478,1038,2032,6615.2,2023-01-01 00:57:57,1,Discover,City-44,Online Shopping,60,Purchase at Merchant-2032
3479,1032,2036,9871.49,2023-01-01 00:57:58,0,American Express,City-14,Travel,60,Purchase at Merchant-2036
3480,1092,2099,6404.57,2023-01-01 00:57:59,1,Visa,City-18,Online Shopping,54,Purchase at Merchant-2099
3481,1010,2015,1640.82,2023-01-01 00:58:00,1,MasterCard,City-12,Retail,26,Purchase at Merchant-2015
3482,1011,2034,8209.28,2023-01-01 00:58:01,0,Visa,City-12,Restaurant,26,Purchase at Merchant-2034
3483,1035,2090,2053.67,2023-01-01 00:58:02,1,Discover,City-3,Restaurant,26,Purchase at Merchant-2090
3484,1020,2032,4079.72,2023-01-01 00:58:03,0,Discover,City-32,Travel,38,Purchase at Merchant-2032
3485,1049,2086,2334.16,2023-01-01 00:58:04,0,American Express,City-3,Groceries,62,Purchase at Merchant-2086
3486,1092,2055,4756.35,2023-01-01 00:58:05,0,Discover,City-19,Travel,46,Purchase at Merchant-2055
3487,1082,2026,4082.25,2023-01-01 00:58:06,1,MasterCard,City-14,Gas Station,69,Purchase at Merchant-2026
3488,1020,2061,14.24,2023-01-01 00:58:07,1,MasterCard,City-6,Travel,70,Purchase at Merchant-2061
3489,1095,2091,1873.94,2023-01-01 00:58:08,0,American Express,City-44,Restaurant,66,Purchase at Merchant-2091
3490,1050,2014,2493.77,2023-01-01 00:58:09,1,Discover,City-3,Travel,24,Purchase at Merchant-2014
3491,1041,2090,9184.32,2023-01-01 00:58:10,1,MasterCard,City-30,Gas Station,44,Purchase at Merchant-2090
3492,1047,2094,3218.96,2023-01-01 00:58:11,1,Discover,City-30,Gas Station,64,Purchase at Merchant-2094
3493,1014,2065,5115.33,2023-01-01 00:58:12,1,Discover,City-11,Restaurant,36,Purchase at Merchant-2065
3494,1012,2079,4012.08,2023-01-01 00:58:13,1,MasterCard,City-11,Online Shopping,21,Purchase at Merchant-2079
3495,1001,2024,7799.79,2023-01-01 00:58:14,1,MasterCard,City-10,Retail,68,Purchase at Merchant-2024
3496,1040,2025,7006.31,2023-01-01 00:58:15,0,MasterCard,City-36,Gas Station,19,Purchase at Merchant-2025
3497,1057,2076,9101.0,2023-01-01 00:58:16,0,Discover,City-30,Restaurant,35,Purchase at Merchant-2076
3498,1047,2081,3609.56,2023-01-01 00:58:17,1,MasterCard,City-17,Online Shopping,50,Purchase at Merchant-2081
3499,1098,2082,9561.92,2023-01-01 00:58:18,0,Visa,City-40,Travel,63,Purchase at Merchant-2082
3500,1035,2020,7507.26,2023-01-01 00:58:19,1,MasterCard,City-39,Travel,54,Purchase at Merchant-2020
3501,1014,2030,4960.96,2023-01-01 00:58:20,0,Discover,City-22,Online Shopping,41,Purchase at Merchant-2030
3502,1017,2016,2629.21,2023-01-01 00:58:21,1,American Express,City-33,Retail,70,Purchase at Merchant-2016
3503,1012,2017,6166.63,2023-01-01 00:58:22,1,MasterCard,City-37,Retail,28,Purchase at Merchant-2017
3504,1024,2052,4294.89,2023-01-01 00:58:23,0,American Express,City-13,Online Shopping,34,Purchase at Merchant-2052
3505,1056,2005,6506.35,2023-01-01 00:58:24,1,Visa,City-47,Retail,25,Purchase at Merchant-2005
3506,1058,2036,8731.69,2023-01-01 00:58:25,0,MasterCard,City-26,Gas Station,35,Purchase at Merchant-2036
3507,1072,2025,6973.18,2023-01-01 00:58:26,0,American Express,City-32,Retail,32,Purchase at Merchant-2025
3508,1072,2019,2743.26,2023-01-01 00:58:27,0,American Express,City-19,Travel,58,Purchase at Merchant-2019
3509,1066,2055,7879.1,2023-01-01 00:58:28,1,Discover,City-11,Travel,35,Purchase at Merchant-2055
3510,1053,2003,4169.74,2023-01-01 00:58:29,0,Visa,City-35,Travel,68,Purchase at Merchant-2003
3511,1014,2079,8452.83,2023-01-01 00:58:30,1,MasterCard,City-47,Travel,63,Purchase at Merchant-2079
3512,1004,2026,4705.76,2023-01-01 00:58:31,0,MasterCard,City-26,Retail,63,Purchase at Merchant-2026
3513,1012,2012,7405.95,2023-01-01 00:58:32,0,Visa,City-3,Groceries,62,Purchase at Merchant-2012
3514,1046,2007,8966.79,2023-01-01 00:58:33,1,Visa,City-6,Restaurant,41,Purchase at Merchant-2007
3515,1071,2049,9314.27,2023-01-01 00:58:34,0,Discover,City-32,Groceries,45,Purchase at Merchant-2049
3516,1012,2053,662.68,2023-01-01 00:58:35,0,Discover,City-50,Groceries,37,Purchase at Merchant-2053
3517,1077,2068,5162.71,2023-01-01 00:58:36,0,Visa,City-26,Online Shopping,44,Purchase at Merchant-2068
3518,1077,2040,7004.94,2023-01-01 00:58:37,1,Visa,City-45,Groceries,43,Purchase at Merchant-2040
3519,1042,2090,5949.53,2023-01-01 00:58:38,0,Discover,City-42,Restaurant,31,Purchase at Merchant-2090
3520,1050,2082,5736.61,2023-01-01 00:58:39,1,MasterCard,City-31,Gas Station,56,Purchase at Merchant-2082
3521,1002,2030,5470.75,2023-01-01 00:58:40,0,American Express,City-43,Groceries,48,Purchase at Merchant-2030
3522,1038,2029,427.89,2023-01-01 00:58:41,0,American Express,City-34,Retail,23,Purchase at Merchant-2029
3523,1053,2044,5415.01,2023-01-01 00:58:42,0,Visa,City-29,Travel,70,Purchase at Merchant-2044
3524,1050,2055,9076.46,2023-01-01 00:58:43,0,MasterCard,City-14,Online Shopping,50,Purchase at Merchant-2055
3525,1100,2062,38.49,2023-01-01 00:58:44,0,Discover,City-33,Groceries,20,Purchase at Merchant-2062
3526,1011,2008,4013.04,2023-01-01 00:58:45,0,American Express,City-49,Groceries,23,Purchase at Merchant-2008
3527,1093,2066,8334.95,2023-01-01 00:58:46,0,American Express,City-34,Restaurant,26,Purchase at Merchant-2066
3528,1072,2055,1463.15,2023-01-01 00:58:47,0,Discover,City-4,Retail,64,Purchase at Merchant-2055
3529,1032,2083,2722.27,2023-01-01 00:58:48,0,MasterCard,City-8,Restaurant,20,Purchase at Merchant-2083
3530,1074,2007,4434.08,2023-01-01 00:58:49,1,American Express,City-7,Travel,42,Purchase at Merchant-2007
3531,1067,2039,4142.86,2023-01-01 00:58:50,1,MasterCard,City-5,Retail,31,Purchase at Merchant-2039
3532,1022,2015,8479.43,2023-01-01 00:58:51,1,American Express,City-14,Restaurant,33,Purchase at Merchant-2015
3533,1088,2035,1054.82,2023-01-01 00:58:52,0,Visa,City-3,Restaurant,40,Purchase at Merchant-2035
3534,1049,2047,2272.48,2023-01-01 00:58:53,1,American Express,City-42,Gas Station,49,Purchase at Merchant-2047
3535,1022,2036,3271.22,2023-01-01 00:58:54,0,MasterCard,City-23,Travel,40,Purchase at Merchant-2036
3536,1018,2045,1855.23,2023-01-01 00:58:55,1,Visa,City-12,Gas Station,58,Purchase at Merchant-2045
3537,1035,2092,3951.25,2023-01-01 00:58:56,1,Visa,City-44,Travel,55,Purchase at Merchant-2092
3538,1039,2054,3771.55,2023-01-01 00:58:57,0,MasterCard,City-38,Online Shopping,57,Purchase at Merchant-2054
3539,1035,2032,2657.61,2023-01-01 00:58:58,0,MasterCard,City-10,Online Shopping,63,Purchase at Merchant-2032
3540,1064,2041,4227.63,2023-01-01 00:58:59,1,MasterCard,City-14,Groceries,48,Purchase at Merchant-2041
3541,1019,2007,6635.05,2023-01-01 00:59:00,1,Visa,City-34,Retail,57,Purchase at Merchant-2007
3542,1009,2024,6177.89,2023-01-01 00:59:01,0,Discover,City-15,Travel,35,Purchase at Merchant-2024
3543,1022,2006,9152.23,2023-01-01 00:59:02,0,Discover,City-24,Travel,56,Purchase at Merchant-2006
3544,1056,2001,6991.82,2023-01-01 00:59:03,1,Discover,City-11,Restaurant,47,Purchase at Merchant-2001
3545,1036,2007,5821.88,2023-01-01 00:59:04,1,Visa,City-10,Travel,38,Purchase at Merchant-2007
3546,1054,2085,6967.83,2023-01-01 00:59:05,1,Discover,City-14,Groceries,43,Purchase at Merchant-2085
3547,1039,2096,5500.03,2023-01-01 00:59:06,1,Discover,City-30,Gas Station,47,Purchase at Merchant-2096
3548,1062,2042,3123.04,2023-01-01 00:59:07,0,Discover,City-32,Online Shopping,40,Purchase at Merchant-2042
3549,1010,2028,5072.16,2023-01-01 00:59:08,1,American Express,City-22,Retail,44,Purchase at Merchant-2028
3550,1047,2037,5676.54,2023-01-01 00:59:09,0,Discover,City-3,Online Shopping,35,Purchase at Merchant-2037
3551,1033,2061,6890.0,2023-01-01 00:59:10,0,Discover,City-18,Retail,42,Purchase at Merchant-2061
3552,1032,2036,8668.66,2023-01-01 00:59:11,1,MasterCard,City-19,Retail,60,Purchase at Merchant-2036
3553,1093,2078,3279.99,2023-01-01 00:59:12,0,Visa,City-34,Restaurant,45,Purchase at Merchant-2078
3554,1081,2013,5887.64,2023-01-01 00:59:13,1,Visa,City-2,Restaurant,49,Purchase at Merchant-2013
3555,1064,2056,9789.17,2023-01-01 00:59:14,0,Visa,City-26,Groceries,42,Purchase at Merchant-2056
3556,1077,2024,8037.76,2023-01-01 00:59:15,0,Visa,City-42,Retail,43,Purchase at Merchant-2024
3557,1079,2033,502.51,2023-01-01 00:59:16,1,American Express,City-16,Retail,46,Purchase at Merchant-2033
3558,1026,2063,1249.93,2023-01-01 00:59:17,1,Visa,City-41,Travel,69,Purchase at Merchant-2063
3559,1059,2047,1356.33,2023-01-01 00:59:18,1,MasterCard,City-12,Gas Station,34,Purchase at Merchant-2047
3560,1014,2043,5995.09,2023-01-01 00:59:19,1,American Express,City-17,Gas Station,54,Purchase at Merchant-2043
3561,1018,2039,1814.01,2023-01-01 00:59:20,1,MasterCard,City-18,Gas Station,63,Purchase at Merchant-2039
3562,1039,2015,8449.74,2023-01-01 00:59:21,1,Discover,City-36,Restaurant,23,Purchase at Merchant-2015
3563,1001,2013,7812.65,2023-01-01 00:59:22,1,MasterCard,City-44,Gas Station,32,Purchase at Merchant-2013
3564,1051,2086,9946.89,2023-01-01 00:59:23,0,Discover,City-40,Restaurant,37,Purchase at Merchant-2086
3565,1043,2002,2471.5,2023-01-01 00:59:24,0,Visa,City-26,Gas Station,62,Purchase at Merchant-2002
3566,1080,2088,9288.2,2023-01-01 00:59:25,0,Visa,City-36,Travel,50,Purchase at Merchant-2088
3567,1049,2071,8892.65,2023-01-01 00:59:26,0,Discover,City-17,Retail,24,Purchase at Merchant-2071
3568,1043,2099,454.44,2023-01-01 00:59:27,1,Discover,City-27,Gas Station,43,Purchase at Merchant-2099
3569,1057,2017,1142.75,2023-01-01 00:59:28,0,Discover,City-3,Groceries,55,Purchase at Merchant-2017
3570,1043,2043,4750.06,2023-01-01 00:59:29,1,American Express,City-18,Travel,66,Purchase at Merchant-2043
3571,1056,2047,4230.6,2023-01-01 00:59:30,1,MasterCard,City-8,Travel,68,Purchase at Merchant-2047
3572,1084,2095,7284.69,2023-01-01 00:59:31,1,MasterCard,City-46,Online Shopping,64,Purchase at Merchant-2095
3573,1077,2047,2278.42,2023-01-01 00:59:32,0,American Express,City-11,Restaurant,35,Purchase at Merchant-2047
3574,1018,2096,5964.11,2023-01-01 00:59:33,0,MasterCard,City-27,Travel,18,Purchase at Merchant-2096
3575,1039,2100,7529.54,2023-01-01 00:59:34,1,MasterCard,City-7,Gas Station,31,Purchase at Merchant-2100
3576,1042,2076,5556.84,2023-01-01 00:59:35,0,American Express,City-26,Restaurant,28,Purchase at Merchant-2076
3577,1078,2068,3954.91,2023-01-01 00:59:36,1,MasterCard,City-47,Retail,37,Purchase at Merchant-2068
3578,1089,2078,4218.28,2023-01-01 00:59:37,1,MasterCard,City-48,Online Shopping,67,Purchase at Merchant-2078
3579,1026,2048,2493.04,2023-01-01 00:59:38,1,MasterCard,City-24,Groceries,27,Purchase at Merchant-2048
3580,1062,2031,9758.88,2023-01-01 00:59:39,0,MasterCard,City-21,Groceries,28,Purchase at Merchant-2031
3581,1041,2084,6479.71,2023-01-01 00:59:40,1,American Express,City-41,Online Shopping,25,Purchase at Merchant-2084
3582,1023,2036,1009.08,2023-01-01 00:59:41,1,MasterCard,City-20,Travel,45,Purchase at Merchant-2036
3583,1051,2027,5796.9,2023-01-01 00:59:42,0,American Express,City-9,Online Shopping,62,Purchase at Merchant-2027
3584,1041,2075,3283.26,2023-01-01 00:59:43,1,Discover,City-30,Online Shopping,34,Purchase at Merchant-2075
3585,1038,2050,5998.94,2023-01-01 00:59:44,1,Discover,City-38,Restaurant,65,Purchase at Merchant-2050
3586,1095,2012,3796.04,2023-01-01 00:59:45,1,Discover,City-16,Gas Station,40,Purchase at Merchant-2012
3587,1089,2014,86.71,2023-01-01 00:59:46,1,MasterCard,City-13,Retail,30,Purchase at Merchant-2014
3588,1082,2017,257.48,2023-01-01 00:59:47,0,Discover,City-43,Restaurant,62,Purchase at Merchant-2017
3589,1063,2081,6564.08,2023-01-01 00:59:48,0,Discover,City-38,Groceries,26,Purchase at Merchant-2081
3590,1074,2096,5728.27,2023-01-01 00:59:49,0,American Express,City-37,Retail,61,Purchase at Merchant-2096
3591,1032,2078,8071.87,2023-01-01 00:59:50,0,American Express,City-31,Groceries,36,Purchase at Merchant-2078
